formula,homeAttack,homeDefense,awayAttack,awayDefense,statGapAttack,statGapDefense,avgHomeGoals,avgAwayGoals,avgTotalGoals,homeWinRate,drawRate,awayWinRate,blowoutRate3Plus
legacy_base60,300,180,300,240,0,-60,4.673,5.014,9.687,0.4445,0.0000,0.5555,0.3575
legacy_base60,300,180,300,300,0,-120,4.001,5.037,9.038,0.3390,0.0000,0.6610,0.3575
legacy_base60,300,180,300,360,0,-180,3.734,5.014,8.748,0.3100,0.0000,0.6900,0.3825
legacy_base60,300,180,300,420,0,-240,3.350,4.999,8.349,0.2565,0.0000,0.7435,0.4130
legacy_base60,300,180,360,180,-60,0,4.979,5.407,10.386,0.4375,0.0000,0.5625,0.3705
legacy_base60,300,180,360,240,-60,-60,4.579,5.434,10.012,0.3665,0.0000,0.6335,0.3795
legacy_base60,300,180,360,300,-60,-120,3.982,5.367,9.349,0.2855,0.0000,0.7145,0.3865
legacy_base60,300,180,360,360,-60,-180,3.740,5.412,9.152,0.2385,0.0000,0.7615,0.4205
legacy_base60,300,180,360,420,-60,-240,3.304,5.368,8.672,0.1980,0.0000,0.8020,0.4570
legacy_base60,300,180,420,180,-120,0,5.050,5.633,10.683,0.4055,0.0000,0.5945,0.3900
legacy_base60,300,180,420,240,-120,-60,4.511,5.484,9.995,0.3560,0.0000,0.6440,0.3765
legacy_base60,300,180,420,300,-120,-120,3.874,5.625,9.499,0.2455,0.0000,0.7545,0.4520
legacy_base60,300,180,420,360,-120,-180,3.793,5.595,9.389,0.2465,0.0000,0.7535,0.4630
legacy_base60,300,180,420,420,-120,-240,3.260,5.639,8.899,0.1635,0.0000,0.8365,0.5075
legacy_base60,300,240,180,180,120,60,4.947,3.497,8.444,0.7315,0.0000,0.2685,0.3765
legacy_base60,300,240,180,240,120,0,4.599,3.541,8.139,0.6705,0.0000,0.3295,0.3560
legacy_base60,300,240,180,300,120,-60,3.988,3.527,7.515,0.5830,0.0000,0.4170,0.3230
legacy_base60,300,240,180,360,120,-120,3.737,3.557,7.293,0.5240,0.0000,0.4760,0.2860
legacy_base60,300,240,180,420,120,-180,3.371,3.572,6.944,0.4565,0.0000,0.5435,0.2975
legacy_base60,300,240,240,180,60,60,5.071,3.973,9.043,0.6700,0.0000,0.3300,0.3755
legacy_base60,300,240,240,240,60,0,4.593,3.899,8.492,0.6070,0.0000,0.3930,0.3465
legacy_base60,300,240,240,300,60,-60,3.945,3.878,7.823,0.5035,0.0000,0.4965,0.3105
legacy_base60,300,240,240,360,60,-120,3.733,3.967,7.700,0.4625,0.0000,0.5375,0.2890
legacy_base60,300,240,240,420,60,-180,3.358,3.994,7.352,0.3965,0.0000,0.6035,0.3120
legacy_base60,300,240,300,180,0,60,4.958,4.537,9.495,0.5710,0.0000,0.4290,0.3530
legacy_base60,300,240,300,240,0,0,4.642,4.537,9.179,0.5100,0.0000,0.4900,0.3535
legacy_base60,300,240,300,300,0,-60,3.947,4.643,8.590,0.3880,0.0000,0.6120,0.3580
legacy_base60,300,240,300,360,0,-120,3.713,4.580,8.293,0.3490,0.0000,0.6510,0.3440
legacy_base60,300,240,300,420,0,-180,3.252,4.527,7.779,0.3060,0.0000,0.6940,0.3775
legacy_base60,300,240,360,180,-60,60,4.981,4.798,9.779,0.5085,0.0000,0.4915,0.3545
legacy_base60,300,240,360,240,-60,0,4.601,4.736,9.337,0.4740,0.0000,0.5260,0.3505
legacy_base60,300,240,360,300,-60,-60,4.048,4.807,8.855,0.3750,0.0000,0.6250,0.3575
legacy_base60,300,240,360,360,-60,-120,3.820,4.760,8.579,0.3545,0.0000,0.6455,0.3555
legacy_base60,300,240,360,420,-60,-180,3.316,4.697,8.012,0.2750,0.0000,0.7250,0.3720
legacy_base60,300,240,420,180,-120,60,5.071,5.212,10.283,0.4815,0.0000,0.5185,0.3755
legacy_base60,300,240,420,240,-120,0,4.596,5.188,9.784,0.4070,0.0000,0.5930,0.3740
legacy_base60,300,240,420,300,-120,-60,3.949,5.207,9.156,0.3110,0.0000,0.6890,0.3920
legacy_base60,300,240,420,360,-120,-120,3.732,5.229,8.962,0.2750,0.0000,0.7250,0.3970
legacy_base60,300,240,420,420,-120,-180,3.339,5.194,8.534,0.2285,0.0000,0.7715,0.4545
legacy_base60,300,300,180,180,120,120,4.958,2.880,7.838,0.8055,0.0000,0.1945,0.4775
legacy_base60,300,300,180,240,120,60,4.548,2.927,7.475,0.7530,0.0000,0.2470,0.4070
legacy_base60,300,300,180,300,120,0,4.034,2.940,6.974,0.6900,0.0000,0.3100,0.3375
legacy_base60,300,300,180,360,120,-60,3.730,2.888,6.617,0.6545,0.0000,0.3455,0.2950
legacy_base60,300,300,180,420,120,-120,3.354,2.981,6.335,0.5580,0.0000,0.4420,0.2785
legacy_base60,300,300,240,180,60,120,4.957,3.516,8.473,0.7210,0.0000,0.2790,0.3925
legacy_base60,300,300,240,240,60,60,4.570,3.593,8.163,0.6520,0.0000,0.3480,0.3465
legacy_base60,300,300,240,300,60,0,4.036,3.611,7.647,0.5790,0.0000,0.4210,0.3000
legacy_base60,300,300,240,360,60,-60,3.780,3.568,7.348,0.5340,0.0000,0.4660,0.3025
legacy_base60,300,300,240,420,60,-120,3.288,3.530,6.818,0.4565,0.0000,0.5435,0.2915
legacy_base60,300,300,300,180,0,120,5.020,3.934,8.954,0.6700,0.0000,0.3300,0.3755
legacy_base60,300,300,300,240,0,60,4.524,3.959,8.484,0.5890,0.0000,0.4110,0.3350
legacy_base60,300,300,300,300,0,0,4.066,4.080,8.146,0.4985,0.0000,0.5015,0.3270
legacy_base60,300,300,300,360,0,-60,3.772,3.962,7.734,0.4675,0.0000,0.5325,0.3260
legacy_base60,300,300,300,420,0,-120,3.325,3.972,7.297,0.3855,0.0000,0.6145,0.3100
legacy_base60,300,300,360,180,-60,120,4.995,4.345,9.340,0.5925,0.0000,0.4075,0.3615
legacy_base60,300,300,360,240,-60,60,4.574,4.267,8.841,0.5500,0.0000,0.4500,0.3425
legacy_base60,300,300,360,300,-60,0,3.937,4.388,8.325,0.4215,0.0000,0.5785,0.3380
legacy_base60,300,300,360,360,-60,-60,3.786,4.378,8.164,0.4055,0.0000,0.5945,0.3395
legacy_base60,300,300,360,420,-60,-120,3.332,4.325,7.657,0.3360,0.0000,0.6640,0.3405
legacy_base60,300,300,420,180,-120,120,4.992,4.822,9.813,0.5260,0.0000,0.4740,0.3490
legacy_base60,300,300,420,240,-120,60,4.571,4.838,9.409,0.4575,0.0000,0.5425,0.3555
legacy_base60,300,300,420,300,-120,0,3.994,4.853,8.847,0.3705,0.0000,0.6295,0.3590
legacy_base60,300,300,420,360,-120,-60,3.811,4.769,8.579,0.3460,0.0000,0.6540,0.3695
legacy_base60,300,300,420,420,-120,-120,3.337,4.784,8.121,0.2735,0.0000,0.7265,0.4040
legacy_base60,300,360,180,180,120,180,4.916,2.671,7.587,0.8350,0.0000,0.1650,0.4880
legacy_base60,300,360,180,240,120,120,4.567,2.718,7.285,0.7865,0.0000,0.2135,0.4130
legacy_base60,300,360,180,300,120,60,4.001,2.727,6.728,0.7185,0.0000,0.2815,0.3430
legacy_base60,300,360,180,360,120,0,3.732,2.776,6.508,0.6740,0.0000,0.3260,0.2945
legacy_base60,300,360,180,420,120,-60,3.376,2.655,6.031,0.6260,0.0000,0.3740,0.2905
legacy_base60,300,360,240,180,60,180,4.974,3.130,8.104,0.7885,0.0000,0.2115,0.4365
legacy_base60,300,360,240,240,60,120,4.628,3.123,7.751,0.7450,0.0000,0.2550,0.3725
legacy_base60,300,360,240,300,60,60,3.937,3.103,7.040,0.6440,0.0000,0.3560,0.3050
legacy_base60,300,360,240,360,60,0,3.850,3.161,7.011,0.6200,0.0000,0.3800,0.3055
legacy_base60,300,360,240,420,60,-60,3.352,3.191,6.542,0.5320,0.0000,0.4680,0.2855
legacy_base60,300,360,300,180,0,180,5.010,3.725,8.735,0.6910,0.0000,0.3090,0.4000
legacy_base60,300,360,300,240,0,120,4.611,3.752,8.363,0.6335,0.0000,0.3665,0.3555
legacy_base60,300,360,300,300,0,60,4.022,3.789,7.812,0.5405,0.0000,0.4595,0.3245
legacy_base60,300,360,300,360,0,0,3.828,3.800,7.627,0.5060,0.0000,0.4940,0.2880
legacy_base60,300,360,300,420,0,-60,3.374,3.812,7.186,0.4240,0.0000,0.5760,0.3205
legacy_base60,300,360,360,180,-60,180,5.035,3.949,8.984,0.6640,0.0000,0.3360,0.3830
legacy_base60,300,360,360,240,-60,120,4.566,4.002,8.567,0.5945,0.0000,0.4055,0.3310
legacy_base60,300,360,360,300,-60,60,3.954,3.970,7.925,0.5010,0.0000,0.4990,0.3100
legacy_base60,300,360,360,360,-60,0,3.707,3.954,7.661,0.4535,0.0000,0.5465,0.3285
legacy_base60,300,360,360,420,-60,-60,3.349,3.936,7.285,0.4025,0.0000,0.5975,0.3065
legacy_base60,300,360,420,180,-120,180,4.976,4.383,9.360,0.5945,0.0000,0.4055,0.3645
legacy_base60,300,360,420,240,-120,120,4.583,4.364,8.948,0.5440,0.0000,0.4560,0.3500
legacy_base60,300,360,420,300,-120,60,3.928,4.370,8.298,0.4240,0.0000,0.5760,0.3495
legacy_base60,300,360,420,360,-120,0,3.797,4.439,8.236,0.3975,0.0000,0.6025,0.3540
legacy_base60,300,360,420,420,-120,-60,3.324,4.402,7.726,0.3225,0.0000,0.6775,0.3500
legacy_base60,300,420,180,180,120,240,4.918,2.286,7.204,0.8765,0.0000,0.1235,0.5330
legacy_base60,300,420,180,240,120,180,4.567,2.296,6.864,0.8535,0.0000,0.1465,0.4745
legacy_base60,300,420,180,300,120,120,3.950,2.291,6.241,0.7860,0.0000,0.2140,0.3735
legacy_base60,300,420,180,360,120,60,3.755,2.345,6.099,0.7410,0.0000,0.2590,0.3375
legacy_base60,300,420,180,420,120,0,3.301,2.262,5.563,0.6805,0.0000,0.3195,0.3115
legacy_base60,300,420,240,180,60,240,4.916,2.854,7.771,0.8140,0.0000,0.1860,0.4465
legacy_base60,300,420,240,240,60,180,4.553,2.876,7.429,0.7650,0.0000,0.2350,0.3960
legacy_base60,300,420,240,300,60,120,3.994,2.978,6.972,0.6740,0.0000,0.3260,0.3295
legacy_base60,300,420,240,360,60,60,3.759,3.006,6.765,0.6285,0.0000,0.3715,0.3050
legacy_base60,300,420,240,420,60,0,3.359,2.970,6.329,0.5835,0.0000,0.4165,0.2670
legacy_base60,300,420,300,180,0,240,4.995,3.274,8.268,0.7580,0.0000,0.2420,0.4330
legacy_base60,300,420,300,240,0,180,4.620,3.398,8.018,0.6935,0.0000,0.3065,0.3685
legacy_base60,300,420,300,300,0,120,3.936,3.381,7.316,0.5895,0.0000,0.4105,0.2975
legacy_base60,300,420,300,360,0,60,3.852,3.375,7.226,0.5860,0.0000,0.4140,0.3125
legacy_base60,300,420,300,420,0,0,3.464,3.333,6.797,0.5260,0.0000,0.4740,0.2935
legacy_base60,300,420,360,180,-60,240,5.003,3.735,8.737,0.6835,0.0000,0.3165,0.3745
legacy_base60,300,420,360,240,-60,180,4.620,3.764,8.385,0.6395,0.0000,0.3605,0.3565
legacy_base60,300,420,360,300,-60,120,4.005,3.749,7.755,0.5405,0.0000,0.4595,0.3040
legacy_base60,300,420,360,360,-60,60,3.787,3.778,7.565,0.5050,0.0000,0.4950,0.3255
legacy_base60,300,420,360,420,-60,0,3.413,3.793,7.206,0.4375,0.0000,0.5625,0.2995
legacy_base60,300,420,420,180,-120,240,4.973,3.944,8.918,0.6565,0.0000,0.3435,0.3575
legacy_base60,300,420,420,240,-120,180,4.603,4.026,8.629,0.5920,0.0000,0.4080,0.3335
legacy_base60,300,420,420,300,-120,120,4.025,3.937,7.962,0.5105,0.0000,0.4895,0.3210
legacy_base60,300,420,420,360,-120,60,3.766,3.972,7.738,0.4630,0.0000,0.5370,0.2875
legacy_base60,300,420,420,420,-120,0,3.372,3.989,7.361,0.3985,0.0000,0.6015,0.3400
legacy_base60,360,180,180,180,180,0,5.351,3.961,9.312,0.7245,0.0000,0.2755,0.3990
legacy_base60,360,180,180,240,180,-60,4.784,4.033,8.817,0.6180,0.0000,0.3820,0.3595
legacy_base60,360,180,180,300,180,-120,4.478,3.937,8.415,0.5855,0.0000,0.4145,0.3470
legacy_base60,360,180,180,360,180,-180,4.038,3.970,8.008,0.5075,0.0000,0.4925,0.3235
legacy_base60,360,180,180,420,180,-240,3.744,3.970,7.713,0.4655,0.0000,0.5345,0.3140
legacy_base60,360,180,240,180,120,0,5.454,4.585,10.038,0.6260,0.0000,0.3740,0.3895
legacy_base60,360,180,240,240,120,-60,4.760,4.599,9.359,0.5220,0.0000,0.4780,0.3600
legacy_base60,360,180,240,300,120,-120,4.463,4.644,9.106,0.4635,0.0000,0.5365,0.3225
legacy_base60,360,180,240,360,120,-180,3.966,4.580,8.546,0.4090,0.0000,0.5910,0.3460
legacy_base60,360,180,240,420,120,-240,3.725,4.506,8.231,0.3670,0.0000,0.6330,0.3340
legacy_base60,360,180,300,180,60,0,5.402,4.907,10.310,0.5830,0.0000,0.4170,0.3800
legacy_base60,360,180,300,240,60,-60,4.821,5.016,9.837,0.4840,0.0000,0.5160,0.3640
legacy_base60,360,180,300,300,60,-120,4.407,5.005,9.411,0.3990,0.0000,0.6010,0.3715
legacy_base60,360,180,300,360,60,-180,4.035,4.901,8.936,0.3585,0.0000,0.6415,0.3655
legacy_base60,360,180,300,420,60,-240,3.736,5.044,8.779,0.2955,0.0000,0.7045,0.3655
legacy_base60,360,180,360,180,0,0,5.385,5.402,10.787,0.5030,0.0000,0.4970,0.3780
legacy_base60,360,180,360,240,0,-60,4.852,5.345,10.197,0.4285,0.0000,0.5715,0.3720
legacy_base60,360,180,360,300,0,-120,4.413,5.449,9.862,0.3405,0.0000,0.6595,0.3830
legacy_base60,360,180,360,360,0,-180,3.956,5.364,9.320,0.2910,0.0000,0.7090,0.3995
legacy_base60,360,180,360,420,0,-240,3.708,5.357,9.065,0.2610,0.0000,0.7390,0.4545
legacy_base60,360,180,420,180,-60,0,5.368,5.596,10.964,0.4675,0.0000,0.5325,0.3760
legacy_base60,360,180,420,240,-60,-60,4.688,5.548,10.236,0.3710,0.0000,0.6290,0.3865
legacy_base60,360,180,420,300,-60,-120,4.353,5.572,9.924,0.3225,0.0000,0.6775,0.4180
legacy_base60,360,180,420,360,-60,-180,3.902,5.657,9.560,0.2460,0.0000,0.7540,0.4435
legacy_base60,360,180,420,420,-60,-240,3.732,5.620,9.352,0.2375,0.0000,0.7625,0.4595
legacy_base60,360,240,180,180,180,60,5.375,3.499,8.873,0.7730,0.0000,0.2270,0.4470
legacy_base60,360,240,180,240,180,0,4.845,3.517,8.361,0.6985,0.0000,0.3015,0.4000
legacy_base60,360,240,180,300,180,-60,4.385,3.600,7.985,0.6340,0.0000,0.3660,0.3325
legacy_base60,360,240,180,360,180,-120,3.962,3.511,7.473,0.5780,0.0000,0.4220,0.3175
legacy_base60,360,240,180,420,180,-180,3.746,3.600,7.346,0.5280,0.0000,0.4720,0.3045
legacy_base60,360,240,240,180,120,60,5.384,3.970,9.354,0.7070,0.0000,0.2930,0.4230
legacy_base60,360,240,240,240,120,0,4.779,3.949,8.728,0.6360,0.0000,0.3640,0.3435
legacy_base60,360,240,240,300,120,-60,4.434,3.995,8.428,0.5630,0.0000,0.4370,0.3565
legacy_base60,360,240,240,360,120,-120,3.981,3.976,7.957,0.5155,0.0000,0.4845,0.3105
legacy_base60,360,240,240,420,120,-180,3.756,3.990,7.746,0.4625,0.0000,0.5375,0.3045
legacy_base60,360,240,300,180,60,60,5.364,4.624,9.988,0.6085,0.0000,0.3915,0.3720
legacy_base60,360,240,300,240,60,0,4.799,4.555,9.354,0.5440,0.0000,0.4560,0.3725
legacy_base60,360,240,300,300,60,-60,4.317,4.607,8.925,0.4500,0.0000,0.5500,0.3380
legacy_base60,360,240,300,360,60,-120,3.936,4.522,8.458,0.4080,0.0000,0.5920,0.3445
legacy_base60,360,240,300,420,60,-180,3.707,4.636,8.343,0.3670,0.0000,0.6330,0.3545
legacy_base60,360,240,360,180,0,60,5.468,4.735,10.203,0.6135,0.0000,0.3865,0.3750
legacy_base60,360,240,360,240,0,0,4.867,4.763,9.630,0.5285,0.0000,0.4715,0.3430
legacy_base60,360,240,360,300,0,-60,4.381,4.782,9.163,0.4300,0.0000,0.5700,0.3670
legacy_base60,360,240,360,360,0,-120,3.950,4.833,8.783,0.3715,0.0000,0.6285,0.3675
legacy_base60,360,240,360,420,0,-180,3.713,4.736,8.450,0.3480,0.0000,0.6520,0.3890
legacy_base60,360,240,420,180,-60,60,5.379,5.167,10.546,0.5340,0.0000,0.4660,0.3885
legacy_base60,360,240,420,240,-60,0,4.753,5.220,9.972,0.4265,0.0000,0.5735,0.3735
legacy_base60,360,240,420,300,-60,-60,4.452,5.234,9.686,0.3845,0.0000,0.6155,0.3635
legacy_base60,360,240,420,360,-60,-120,3.964,5.197,9.162,0.3175,0.0000,0.6825,0.4145
legacy_base60,360,240,420,420,-60,-180,3.689,5.171,8.861,0.2770,0.0000,0.7230,0.4100
legacy_base60,360,300,180,180,180,120,5.337,2.881,8.218,0.8495,0.0000,0.1505,0.5080
legacy_base60,360,300,180,240,180,60,4.742,2.921,7.663,0.7970,0.0000,0.2030,0.4140
legacy_base60,360,300,180,300,180,0,4.431,2.894,7.326,0.7555,0.0000,0.2445,0.3685
legacy_base60,360,300,180,360,180,-60,3.925,2.861,6.787,0.6900,0.0000,0.3100,0.3275
legacy_base60,360,300,180,420,180,-120,3.726,2.868,6.594,0.6425,0.0000,0.3575,0.2900
legacy_base60,360,300,240,180,120,120,5.343,3.502,8.845,0.7680,0.0000,0.2320,0.4445
legacy_base60,360,300,240,240,120,60,4.720,3.542,8.262,0.6890,0.0000,0.3110,0.3715
legacy_base60,360,300,240,300,120,0,4.394,3.549,7.944,0.6440,0.0000,0.3560,0.3315
legacy_base60,360,300,240,360,120,-60,4.039,3.515,7.554,0.5885,0.0000,0.4115,0.3290
legacy_base60,360,300,240,420,120,-120,3.830,3.548,7.378,0.5575,0.0000,0.4425,0.3065
legacy_base60,360,300,300,180,60,120,5.409,3.955,9.364,0.7190,0.0000,0.2810,0.4115
legacy_base60,360,300,300,240,60,60,4.681,3.974,8.655,0.6155,0.0000,0.3845,0.3490
legacy_base60,360,300,300,300,60,0,4.348,4.036,8.384,0.5495,0.0000,0.4505,0.3470
legacy_base60,360,300,300,360,60,-60,4.057,4.022,8.079,0.5155,0.0000,0.4845,0.3110
legacy_base60,360,300,300,420,60,-120,3.822,3.979,7.801,0.4695,0.0000,0.5305,0.2960
legacy_base60,360,300,360,180,0,120,5.361,4.367,9.727,0.6475,0.0000,0.3525,0.3765
legacy_base60,360,300,360,240,0,60,4.820,4.338,9.158,0.5740,0.0000,0.4260,0.3420
legacy_base60,360,300,360,300,0,0,4.350,4.428,8.778,0.4950,0.0000,0.5050,0.3230
legacy_base60,360,300,360,360,0,-60,4.072,4.285,8.357,0.4675,0.0000,0.5325,0.3320
legacy_base60,360,300,360,420,0,-120,3.741,4.354,8.095,0.3920,0.0000,0.6080,0.3430
legacy_base60,360,300,420,180,-60,120,5.391,4.833,10.224,0.5765,0.0000,0.4235,0.3930
legacy_base60,360,300,420,240,-60,60,4.894,4.788,9.682,0.5230,0.0000,0.4770,0.3690
legacy_base60,360,300,420,300,-60,0,4.412,4.750,9.162,0.4325,0.0000,0.5675,0.3395
legacy_base60,360,300,420,360,-60,-60,3.956,4.880,8.835,0.3605,0.0000,0.6395,0.3660
legacy_base60,360,300,420,420,-60,-120,3.760,4.819,8.579,0.3285,0.0000,0.6715,0.3750
legacy_base60,360,360,180,180,180,180,5.389,2.671,8.061,0.8830,0.0000,0.1170,0.5555
legacy_base60,360,360,180,240,180,120,4.731,2.724,7.455,0.8110,0.0000,0.1890,0.4345
legacy_base60,360,360,180,300,180,60,4.383,2.715,7.098,0.7735,0.0000,0.2265,0.3950
legacy_base60,360,360,180,360,180,0,4.026,2.764,6.789,0.7170,0.0000,0.2830,0.3335
legacy_base60,360,360,180,420,180,-60,3.763,2.686,6.449,0.6775,0.0000,0.3225,0.3250
legacy_base60,360,360,240,180,120,180,5.380,3.053,8.433,0.8400,0.0000,0.1600,0.5035
legacy_base60,360,360,240,240,120,120,4.816,3.121,7.937,0.7605,0.0000,0.2395,0.4255
legacy_base60,360,360,240,300,120,60,4.386,3.156,7.542,0.7020,0.0000,0.2980,0.3525
legacy_base60,360,360,240,360,120,0,3.999,3.116,7.115,0.6435,0.0000,0.3565,0.3265
legacy_base60,360,360,240,420,120,-60,3.753,3.132,6.886,0.6105,0.0000,0.3895,0.2925
legacy_base60,360,360,300,180,60,180,5.346,3.738,9.085,0.7400,0.0000,0.2600,0.4180
legacy_base60,360,360,300,240,60,120,4.780,3.763,8.543,0.6655,0.0000,0.3345,0.3590
legacy_base60,360,360,300,300,60,60,4.379,3.761,8.140,0.5990,0.0000,0.4010,0.3335
legacy_base60,360,360,300,360,60,0,3.994,3.779,7.773,0.5390,0.0000,0.4610,0.2970
legacy_base60,360,360,300,420,60,-60,3.756,3.781,7.537,0.4935,0.0000,0.5065,0.3135
legacy_base60,360,360,360,180,0,180,5.372,3.878,9.250,0.7190,0.0000,0.2810,0.4175
legacy_base60,360,360,360,240,0,120,4.830,3.986,8.816,0.6300,0.0000,0.3700,0.3700
legacy_base60,360,360,360,300,0,60,4.326,3.958,8.284,0.5675,0.0000,0.4325,0.3200
legacy_base60,360,360,360,360,0,0,4.002,3.917,7.918,0.5075,0.0000,0.4925,0.3195
legacy_base60,360,360,360,420,0,-60,3.745,3.930,7.675,0.4610,0.0000,0.5390,0.3025
legacy_base60,360,360,420,180,-60,180,5.402,4.404,9.805,0.6435,0.0000,0.3565,0.3730
legacy_base60,360,360,420,240,-60,120,4.836,4.375,9.210,0.5750,0.0000,0.4250,0.3600
legacy_base60,360,360,420,300,-60,60,4.340,4.312,8.652,0.4990,0.0000,0.5010,0.3320
legacy_base60,360,360,420,360,-60,0,3.920,4.293,8.213,0.4285,0.0000,0.5715,0.3220
legacy_base60,360,360,420,420,-60,-60,3.808,4.430,8.239,0.3940,0.0000,0.6060,0.3290
legacy_base60,360,420,180,180,180,240,5.342,2.266,7.608,0.9130,0.0000,0.0870,0.5990
legacy_base60,360,420,180,240,180,180,4.670,2.252,6.922,0.8575,0.0000,0.1425,0.4990
legacy_base60,360,420,180,300,180,120,4.327,2.253,6.580,0.8285,0.0000,0.1715,0.4300
legacy_base60,360,420,180,360,180,60,3.997,2.315,6.312,0.7885,0.0000,0.2115,0.3785
legacy_base60,360,420,180,420,180,0,3.744,2.353,6.097,0.7350,0.0000,0.2650,0.3440
legacy_base60,360,420,240,180,120,240,5.438,2.945,8.383,0.8415,0.0000,0.1585,0.5245
legacy_base60,360,420,240,240,120,180,4.745,2.887,7.633,0.7950,0.0000,0.2050,0.4200
legacy_base60,360,420,240,300,120,120,4.399,2.901,7.300,0.7405,0.0000,0.2595,0.3855
legacy_base60,360,420,240,360,120,60,3.965,2.944,6.909,0.6610,0.0000,0.3390,0.3560
legacy_base60,360,420,240,420,120,0,3.747,2.944,6.691,0.6365,0.0000,0.3635,0.3110
legacy_base60,360,420,300,180,60,240,5.315,3.289,8.604,0.7980,0.0000,0.2020,0.4650
legacy_base60,360,420,300,240,60,180,4.779,3.360,8.138,0.7200,0.0000,0.2800,0.3910
legacy_base60,360,420,300,300,60,120,4.370,3.276,7.646,0.6690,0.0000,0.3310,0.3620
legacy_base60,360,420,300,360,60,60,3.982,3.398,7.380,0.6080,0.0000,0.3920,0.2915
legacy_base60,360,420,300,420,60,0,3.781,3.337,7.118,0.5670,0.0000,0.4330,0.2900
legacy_base60,360,420,360,180,0,240,5.375,3.704,9.079,0.7565,0.0000,0.2435,0.4100
legacy_base60,360,420,360,240,0,180,4.742,3.716,8.457,0.6570,0.0000,0.3430,0.3745
legacy_base60,360,420,360,300,0,120,4.303,3.785,8.088,0.5840,0.0000,0.4160,0.3305
legacy_base60,360,420,360,360,0,60,3.904,3.736,7.640,0.5290,0.0000,0.4710,0.3040
legacy_base60,360,420,360,420,0,0,3.849,3.775,7.624,0.5200,0.0000,0.4800,0.2975
legacy_base60,360,420,420,180,-60,240,5.361,3.942,9.303,0.7100,0.0000,0.2900,0.4355
legacy_base60,360,420,420,240,-60,180,4.817,3.917,8.735,0.6425,0.0000,0.3575,0.3620
legacy_base60,360,420,420,300,-60,120,4.481,3.962,8.443,0.5830,0.0000,0.4170,0.3235
legacy_base60,360,420,420,360,-60,60,3.929,3.980,7.909,0.4910,0.0000,0.5090,0.3080
legacy_base60,360,420,420,420,-60,0,3.778,4.059,7.838,0.4565,0.0000,0.5435,0.3090
legacy_base60,420,180,180,180,240,0,5.633,3.909,9.542,0.7525,0.0000,0.2475,0.4505
legacy_base60,420,180,180,240,240,-60,5.165,3.984,9.149,0.6820,0.0000,0.3180,0.3900
legacy_base60,420,180,180,300,240,-120,4.702,4.027,8.729,0.6055,0.0000,0.3945,0.3575
legacy_base60,420,180,180,360,240,-180,4.306,3.974,8.280,0.5515,0.0000,0.4485,0.3290
legacy_base60,420,180,180,420,240,-240,3.975,3.964,7.939,0.4930,0.0000,0.5070,0.3140
legacy_base60,420,180,240,180,180,0,5.554,4.558,10.112,0.6395,0.0000,0.3605,0.4060
legacy_base60,420,180,240,240,180,-60,5.108,4.534,9.642,0.5880,0.0000,0.4120,0.3585
legacy_base60,420,180,240,300,180,-120,4.830,4.535,9.365,0.5445,0.0000,0.4555,0.3665
legacy_base60,420,180,240,360,180,-180,4.310,4.624,8.934,0.4575,0.0000,0.5425,0.3610
legacy_base60,420,180,240,420,180,-240,4.008,4.654,8.662,0.3940,0.0000,0.6060,0.3395
legacy_base60,420,180,300,180,120,0,5.605,4.900,10.505,0.6030,0.0000,0.3970,0.3950
legacy_base60,420,180,300,240,120,-60,5.111,4.984,10.095,0.5090,0.0000,0.4910,0.3655
legacy_base60,420,180,300,300,120,-120,4.765,4.981,9.746,0.4650,0.0000,0.5350,0.3475
legacy_base60,420,180,300,360,120,-180,4.333,5.037,9.370,0.3865,0.0000,0.6135,0.3730
legacy_base60,420,180,300,420,120,-240,3.960,4.982,8.942,0.3505,0.0000,0.6495,0.3790
legacy_base60,420,180,360,180,60,0,5.520,5.434,10.954,0.5080,0.0000,0.4920,0.3770
legacy_base60,420,180,360,240,60,-60,5.188,5.438,10.625,0.4655,0.0000,0.5345,0.3815
legacy_base60,420,180,360,300,60,-120,4.740,5.471,10.212,0.3920,0.0000,0.6080,0.3610
legacy_base60,420,180,360,360,60,-180,4.340,5.376,9.716,0.3360,0.0000,0.6640,0.3950
legacy_base60,420,180,360,420,60,-240,3.825,5.329,9.154,0.2775,0.0000,0.7225,0.4185
legacy_base60,420,180,420,180,0,0,5.707,5.638,11.345,0.5055,0.0000,0.4945,0.3760
legacy_base60,420,180,420,240,0,-60,5.251,5.612,10.864,0.4395,0.0000,0.5605,0.3820
legacy_base60,420,180,420,300,0,-120,4.753,5.579,10.331,0.3800,0.0000,0.6200,0.3665
legacy_base60,420,180,420,360,0,-180,4.439,5.625,10.064,0.3270,0.0000,0.6730,0.4030
legacy_base60,420,180,420,420,0,-240,3.974,5.557,9.531,0.2685,0.0000,0.7315,0.4080
legacy_base60,420,240,180,180,240,60,5.511,3.502,9.013,0.7910,0.0000,0.2090,0.4815
legacy_base60,420,240,180,240,240,0,5.149,3.469,8.618,0.7535,0.0000,0.2465,0.4250
legacy_base60,420,240,180,300,240,-60,4.830,3.490,8.320,0.7230,0.0000,0.2770,0.3615
legacy_base60,420,240,180,360,240,-120,4.412,3.566,7.978,0.6470,0.0000,0.3530,0.3350
